id,sentence1,sentence2,label
1532,"Mnamo Aprili 1942, Montagu Slater alirudi Uingereza na, muda mfupi baada ya kurudi, alimuuliza Britten kuwa mwandishi wake wa `` Peter Grimes ''.","Mnamo Aprili 1942, Britten alirudi England, na mara baada ya kurudi alimwuliza Montagu Slater kuwa mwandishi wake wa `` Peter Grimes ''.",0
1534,Miaka mitatu baadaye alishinda medali ya fedha katika mashindano yale yale kwenye Mashindano ya Ulaya huko Hahnenklee kwa Ujerumani Magharibi.,"Miaka mitatu baadaye, alishinda medali ya fedha katika hafla hiyo hiyo kwa Ujerumani Magharibi kwenye Mashindano ya Ulaya huko Hahnenklee.",1
1540,"Bendi hiyo ilianzishwa huko Dunwoody, Georgia mnamo 1999, baada ya mpiga gita Cole Alexander na bassist Jared Swilley kuondoka Renegades, na gitaa Ben Eberbaugh waliacha Reruns.","Bendi hiyo, ilianzishwa mnamo 1999 huko Dunwoody, Georgia, baada ya gitaa Ben Eberbaugh na bassist Jared Swilley waliondoka Wasioga, na gitaa Cole Alexander waliacha Reruns.",0
1542,Baadhi yao wameelezewa hapa na baadhi yao wameunganishwa chini ya `` viungo vya nje '' hapa chini.,Baadhi yao wameelezewa hapo chini na baadhi yao wameunganishwa hapa chini ya `` viungo vya nje ''.,0
1550,"Mhariri wa pili ni Herbert Wessels (tangu 2009), mhariri mkuu ni Markus Ermert (tangu 2002).","Mhariri wa pili ni Herbert Wessels (tangu 2009), mhariri mkuu ni Markus Ermert (tangu 2002).",1
1553,Ochrosis ventralis ni aina ya mende wa majani ya asili ya Afrika Kaskazini na sehemu za Ulaya.,Ochrosis ventralis ni aina ya asili ya mende wa majani huko Uropa na sehemu za Afrika Kaskazini.,0
1554,Washiriki wengine wa wafanyakazi waliuawa huko Golden Bay na hakukuwa na mawasiliano ya ndani na Māori mwingine.,Baadhi ya wafanyakazi waliuawa huko Golden Bay na hakukuwa na mawasiliano ya ndani na Māori mwingine.,1
1556,Nasaba hizi tatu za baba zilitawala ufalme wa Waalo na familia ya mama Mbooj.,Nasaba hizi tatu za mama zilitawala ufalme wa Waalo na familia ya baba Mbooj.,0
1558,"Mwanzoni mwa miaka ya 1950, Fiaminghi alianza kuunda kazi ambazo zilikuwa sanaa ya kufikirika na kuingiza vitu vya sanaa yenye kujenga.","Mwanzoni mwa miaka ya 1950, Fiaminghi alianza kuunda kazi ambazo zilikuwa sanaa ya kufikirika, ikijumuisha mambo ya sanaa yenye kujenga.",1
1564,Njia ya Pennsylvania 268 inaongoza kutoka mwisho wa magharibi wa daraja kusini hadi Parker na kaskazini hadi Emlenton.,Njia ya Pennsylvania 268 inaongoza kutoka mwisho wa magharibi wa daraja kaskazini hadi Parker na kusini hadi Emlenton.,0
1566,"Jina lake, Afolabi, ni `` amezaliwa katika utajiri ``. Jina lake la utani nchini Nigeria linamaanisha Robocop kwa sababu ya harakati zake ngumu.","Jina lake, Afolabi, linamaanisha '' utajiri mzaliwa ``, jina lake la utani nchini Nigeria ni Robocop kwa sababu ya harakati zake ngumu.",0
1567,"Mnamo Aprili 1942, Britten alirudi England, na mara baada ya kurudi alimwuliza Montagu Slater kuwa mwandishi wake wa `` Peter Grimes ''.","Montagu Slater alirudi Uingereza mnamo Aprili 1942. Mara tu baada ya kurudi kwake, aliuliza Britten kuwa mtoaji wake wa `` Peter Grimes ''.",0
1568,"Alizaliwa mtoto wa baada ya kifo cha Sir John Lade, 1 Baronet, mama yake alikuwa dada ya Brewer Henry Thrale.","Alizaliwa kama mtoto wa Sir Henry Thrale, 1 Baronet, mama yake alikuwa dada ya Brewer John Lade.",0
1573,"Isipokuwa kati ya mwishoni mwa 2005 na 2009, wakati alipocheza huko Uswidi na Carlstad United BK, Serbia na FC Terek Grozny na Urusi FK Borac čačak.","Isipokuwa kati ya mwishoni mwa 2005 na 2009 wakati alipocheza huko Sweden na Carlstad United BK, Serbia na FK Borac čačak na Urusi FC Terek Grozny.",0
1582,Sehemu hiyo iliandikwa na Chuck Tatham na kuelekezwa na Fred Savage.,Sehemu hiyo iliandikwa na Chuck Tatham na kuongozwa na Fred Savage.,1
1584,Mkutano huo unaingiliwa na kuwasili kwa wajumbe mbali mbali kutoka kwa Mardukans wenye nguvu au wenye ushawishi katika jiji na mialiko mingi ya chakula cha jioni kwa mkuu.,Mkutano huo unaingiliwa na kuwasili kwa wajumbe wengi kutoka kwa Mardukans wenye nguvu au wenye ushawishi katika jiji hilo na mialiko mbali mbali ya chakula cha jioni kwa Prince.,1
1588,"Beximco hutoa nguo, kemikali za msingi, dawa, jute na chakula cha baharini, na kampuni pia ina mali isiyohamishika na maslahi ya maendeleo ya ardhi.","Beximco hutoa nguo, kemikali za msingi, dawa, chakula cha jute na baharini; Kampuni pia ina mali isiyohamishika na masilahi ya maendeleo ya ardhi.",1
1591,`` Digest ya Rider '' sasa ni jarida la kila mwezi lililochapishwa na matoleo mawili: toleo la rejareja na toleo la bure la 60 - ukurasa.,"`` Digest ya Rider '' sasa ni jarida la kila mwezi na matoleo mawili yaliyochapishwa: Toleo la Bure, na Toleo la Uuzaji wa Ukurasa 60.",0
1597,"Mkewe alikuwa Klára Csabi, na mtoto wao Ferenc Wathay pia alikuwa kamanda maarufu na mwandishi wa `` kitabu cha wimbo wa Ferenc Wathay ''.","Mkewe alikuwa Klára Csabi, na mtoto wake Ferenc Wathay pia alikuwa kamanda maarufu na mwandishi wa `` kitabu cha wimbo wa Ferenc Wathay ''.",1
1601,"Uwiano wa 2.5: 1 kupunguzwa kwa seli ya colorectal kwa wagonjwa wenye saratani ya rectal, wakati uwiano wa 4: 1 haukuwa na athari.","Uwiano wa 2.5: 1 ulipunguza kuongezeka kwa seli ya colorectal kwa wagonjwa wenye saratani ya mstatili, wakati uwiano wa 4: 1 haukuwa na athari.",0
1603,"Alizaliwa Charles Wyndham amesimama London, England na alikufa huko Los Angeles, California.","Alizaliwa London, England, na akafa huko Los Angeles, California, Charles Wyndham.",1
1607,"Kaunti ya Berks, Pennsylvania, Merika ni jamii katika Jiji la Robeson.","Kaunti ya Berks, Pennsylvania, Merika ni mji katika Jiji la Robeson.",1
1609,"Vermont imepakana kaskazini na Mitcham, magharibi mwa Nunawading na Forest Hill, kusini na Vermont na mashariki na Wantirna na Ringwood.","Vermont Kusini imepakana kaskazini na Mitcham, magharibi na Nunawading na Forest Hill, kusini mwa Vermont na mashariki na Wantirna na Ringwood.",0
1618,"Bwawa la Cook, linalojulikana pia kama Bwawa la Watuppa Kusini, liko kusini mashariki mwa Laurel Lake na magharibi mwa Mto wa Taunton.","Bwawa la Cook, ambalo pia lilijulikana kama Laurel Lake, liko mwisho wa kusini wa Mto wa Taunton na magharibi mwa Bwawa la Watuppa Kusini.",0
1619,Ronnie Fields tu hakucheza mchezo mmoja katika NCAA au NBA.,Ronnie Fields hakucheza mchezo mmoja katika NBA au NCAA.,1
1622,"Duncan McIntyre alizaliwa mnamo Oktoba 6, 1899 huko Kent, England, mtoto wa nahodha Ivor Ewing McIntyre.","Ivor Ewing McIntyre alizaliwa mnamo 6 Oktoba 1899 huko Kent, England, kama mtoto wa Kapteni Duncan McIntyre.",0
1635,"Kuna pia ugonjwa wa kupumua katika ruminants, na wanyama wanaweza kukataa kula, kuonekana kuwa mbaya na pia kukuza ishara za neva.","Katika ruminants, ugonjwa wa kupumua pia upo, na wanyama wanaweza kukataa kula, kuonekana kuwa mbaya, na pia kukuza ishara za neva.",1
1637,"Alama hiyo ilitengenezwa na mtunzi Maury Yeston, na choreography na William Whitener, mkurugenzi wa kisanii wa Kansas City Ballet.","Alama hiyo ilikuwa na mtunzi William Whitener, na choreography na Maury Yeston, mkurugenzi wa kisanii wa Kansas 'City Ballet'.",0
1646,"`` Ndoto '' ilifanywa katika Royal Opera House, Covent Garden, mnamo 1961, iliyotengenezwa na John Gielgud na kufanywa na Georgia Solti.","`` Ndoto '' ilifanywa mnamo 1961 katika Royal Opera House huko Covent Garden, iliyotengenezwa na John Gielgud na kuongozwa na Georgia Solti.",1
1650,"Mnamo Septemba 22, 1918 ujumbe wa kwanza wa wireless wa wireless kwa Snowdonia ulitumwa kutoka Australia.","Mnamo Septemba 22, 1918, mawasiliano ya kwanza ya Telegraph ya Wireless yalitumwa kwa Snowdonia kutoka Australia.",1
1652,"Bwawa la Cook, linalojulikana pia kama Bwawa la Watuppa Kusini, liko kusini mashariki mwa Laurel Lake na magharibi mwa Mto wa Taunton.","Katika mwisho wa kusini, Bwawa la Cook, ambalo pia lilikuwa linajulikana kama South Watuppa Pond, liko mashariki mwa Ziwa la Laurel na magharibi mwa Mto wa Taunton.",1
1665,"Wana miiba 13 laini ya anal, mionzi ya laini 11 hadi 13, miiba 2 ya dorsal na mionzi 11 hadi 13.","Wana miiba 13 ya dorsal, mionzi ya laini 11 hadi 13, miiba 2 ya anal, na mionzi 11 hadi 13 laini.",0
1667,Uwezo wa pamoja na nishati jumla huitwa nishati ya kinetic au `` kifurushi cha nishati ''.,"Uwezo wa pamoja na nishati ya kinetic inaitwa jumla ya nishati, au `` kifurushi cha nishati ''.",0
1669,"Walikuwa pale kwa ajili yetu kuomba, na walikuwa pale kutufurahisha.",Walikuwa pale kwa ajili yetu kuomba na walikuwa pale kwa sisi kufurahiya.,1
1672,Vidonda vya mapema ni dhahiri kuwa tishu za kawaida ambazo zinaonekana kuwa zisizo za kawaida katika uchunguzi wa microscopic na ambayo saratani ina uwezekano mkubwa kuliko mwenzake wa kawaida wa morphologic.,"Vidonda vya mapema ni dhahiri kuwa tishu za kawaida ambazo zinaonekana kuwa zisizo za kawaida chini ya uchunguzi wa microscopic, na ambayo saratani ina uwezekano mkubwa wa kutokea kuliko mwenzake wa kawaida wa morphologic.",1
1681,"`` R. Satarae '' ina kanzu ya hudhurungi ya dhahabu na nyuma ndefu, laini na nyeupe chini.","`` R. Satarae '' ina kanzu ya hudhurungi ya dhahabu na nyuma ndefu, laini na chini nyeupe.",1
1682,Inabaki ligi mbili ndogo huru na wachache tu wa washiriki: Ligi ya Alliance ya Juu na Ligi ya Alliance ya Grampian.,"Ligi mbili ndogo huru zinabaki, na wachache tu wa washiriki: Ligi ya Alliance ya Grampian na Ligi ya Alliance ya Juu.",1
1691,"`` Fall Beil '' ilitumika kwa mara ya mwisho huko Ujerumani Magharibi mnamo 1949, mnamo 1966 huko Ujerumani Mashariki.","Kesi ya `` '' ilitumika kwa mara ya mwisho mnamo 1949 huko Ujerumani Mashariki, 1966 huko Ujerumani Magharibi.",0
1692,"Annette Amelia Crum alifunga ndoa na Bryant, binti ya Samuel Crum, mnamo Septemba 29, 1874. Walikuwa na binti mmoja.","Mnamo Septemba 29, 1874, Annette Amelia alifunga ndoa na Crum Bryant, binti ya Samuel Crum, na walikuwa na binti.",0
1697,"Kwa kuongezea, mechi ya vitisho vitatu kwa ubingwa wa Merika kati ya bingwa Jack Swagger, Miz na Kofi Kingston walikuwa.","Ifuatayo ilikuwa mechi ya vitisho vitatu kwa ubingwa wa Merika kati ya bingwa Kofi Kingston, Miz na Jack Swagger.",0
1700,"Wimbo huo uliwasilishwa katika promo ya sita kwa msimu wa pili wa `` Wana wa Anarchy '', mtandao wa runinga wa FX.","Wimbo huo ulionyeshwa katika promo ya sita kwa msimu wa pili wa `` Wana wa Anarchy '', safu ya runinga ya mtandao wa FX.",1
1702,Alicheza huko Australia mapema katika kazi yake lakini alihamia Scotland kucheza kwa Frankston City kwenye Ligi ya Jimbo la Victoria.,"Alicheza huko Scotland mapema katika kazi yake, lakini alihamia Australia kucheza kwenye Ligi ya Jimbo la Victoria kwa Frankston City.",0
1707,Ufuatiliaji wa hivi karibuni `` kila asubuhi '' ni toleo la gitaa la wimbo wa kwanza `` Morning ''.,"Ufuatiliaji wa mwisho, `` kila asubuhi '' ni toleo la gitaa la wimbo wa kwanza `` asubuhi ''.",1
1709,Brushturkey iliyokatwa au brashi ya hudhurungi (`` Talegalla kazi '') ni aina ya ndege katika familia ya Megapodiidae.,Brushturkey ya collared au brashi-collared brashi (`` Talegalla kazi '') ni aina ya ndege katika familia Megapodiidae.,1
1713,"Duncan McIntyre alizaliwa mnamo Oktoba 6, 1899 huko Kent, England, mtoto wa nahodha Ivor Ewing McIntyre.","Ivor Ewing McIntyre alizaliwa mnamo Oktoba 6, 1899 huko Kent, England, mtoto wa Kapteni Duncan McIntyre.",0
1717,"Historia ya Idara ya Rocket ya 46 inaanza kutoka Aprili 29, 1941, wakati malezi ya Idara ya Bunduki ya 188 ilikamilishwa huko Kaunas.","Historia ya Idara ya Rocket ya 46 inaanza Aprili 29, 1941, wakati malezi ya Idara ya Bunduki ya 188 ilikamilishwa huko Kaunas.",1
1721,"Whitlam, ambaye alikuwa ameshinda Malcolm Fraser katika maporomoko ya ardhi katika uchaguzi wa shirikisho wa Desemba 1975, alitoa ukuu kwa Egerton kwa huduma ya harakati za umoja wa wafanyikazi.","Whitlam, ambaye alikuwa ameshinda Malcolm Fraser katika maporomoko ya ardhi katika uchaguzi wa shirikisho mnamo Desemba 1975, alimpa Egerton ukuu wa kutumikia harakati za umoja wa wafanyikazi.",1
1724,"Mikoa hii inachukuliwa kuwa duni kwa makazi ya kando, na viwango vya 56 na 96 mtawaliwa.",Tovuti hizi zinachukuliwa kuwa maeneo ya pembeni kwa makazi duni na viwango vya 56 na 96 mtawaliwa.,0
1725,"Joykey haina sehemu zinazoweza kusongeshwa, hakuna corks ambazo zinaweza kuvaa, au chemchem ambazo zinaweza kuvunja.","Joykey haina sehemu za kusonga, hakuna corks ambazo zinaweza kuvunja, au chemchem ambazo zinaweza kuvikwa.",0
1727,Katika kipindi kipya cha Televisheni '' Dead Gorgeous '' Hazel alicheza jukumu la dada mdogo kabisa Alexandra Coppinger.,Alexandra Coppinger alichukua jukumu la dada mdogo kabisa Hazel katika kipindi kipya cha Televisheni '' Dead Gorgeous ''.,0
1729,Vipengele vya mifumo ya uwezo wa elastic huhifadhi nishati ya mitambo ikiwa imeharibiwa kwa mfumo wakati inatumika kwa vikosi.,Vipengele vya mifumo ya mitambo huhifadhi nishati ya uwezo wa elastic ikiwa imeharibiwa kwenye mfumo wakati wa kutumika.,0
1730,Ochrosis ventralis ni aina ya asili ya mende wa majani huko Uropa na sehemu za Afrika Kaskazini.,Ochrosis ventralis ni aina ya mende wa majani asili ya Ulaya na sehemu za Afrika Kaskazini,1
1733,"Msimu ulianza tarehe 6 Januari 1984 huko Falun, Sweden, na kumalizika tarehe 11 Machi 1984 huko Lygna, Norway.","Msimu ulianza Januari 6, 1984 huko Falun, Sweden, na kumalizika Machi 11, 1984 huko Lygna, Norway.",1
1740,"De Ruiter, ambaye alizaliwa Leiden, alichezea FC Utrecht, FC den Bosch, Excelsior, RKC Waalwijk na FC Emmen.","Mzaliwa wa Leiden, De Ruiter amecheza kwa FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk na FC Emmen.",1
1749,"Miundo ya silabi ya pili ni V, CV, au CCV ambapo konsonanti inayowezekana iko.","Miundo inayowezekana ya silabi ni V, CV au CCV, wakati konsonanti ya pili ni.",0
1750,Mchoraji/mwandishi wa riwaya Paul Bowles alisikia muziki wa kwanza kutoka eneo hilo na mwandishi wa Amerika Brion Gysin kwenye tamasha huko Sidi Kacem mnamo 1950.,"Paul Bowles alisikia muziki kutoka eneo hilo kwenye tamasha huko Sidi Kacem mnamo 1950, pamoja na mwandishi wa Amerika Brion Gysin.",0
1751,"Farrell anahesabu na hacks za Gabriel, wakati McClane huondoa wanaume wake.","Farrell anahesabu hacks za Gabriel, wakati McClane huondoa wanaume wake.",1
1753,Inapatikana katika Kisiwa cha Kusini na kutoka Westland hadi Peninsula ya Benki kuu katika Kisiwa cha Kaskazini.,Inapatikana katika Kisiwa cha Kaskazini na kutoka Peninsula ya Benki hadi Westland ya Kati kwenye Kisiwa cha Kusini.,0
1760,Nasaba ya Assaf (pia inaitwa Banu Assaf) walikuwa nasaba ya Waislamu wa Kisunni na kabila la Turkmen la wakuu walioko katika mkoa wa Mlima Lebanon wa Keserwan.,Nasaba ya Assaf (pia inayoitwa Banu Assaf) ilikuwa nasaba ya Waislamu wa Kisunni na kabila - Turkmen wa wakuu walioko katika mkoa wa Keserwan wa Lebanon - Mountain.,0
1762,"Moja ilitolewa kwenye Radio Airplay huko Italia mnamo Oktoba 12, 2012, na ilisafirishwa ulimwenguni mnamo 3 Desemba 2012.","Moja ilitolewa kwa Radio Airplay mnamo Oktoba 12, 2012 huko Italia na ilitumwa ulimwenguni mnamo Desemba 3, 2012.",1
1764,"Binti wa pili wa Octavius ​​Warre Malet, Alice Anna Catherine, alifunga ndoa na Thomas katika Ubalozi wa Uingereza huko Cologne mnamo 24 Juni 1852.","Binti wa pili wa Octavius ​​Warre Malet, Alice Anna Catherine, alifunga ndoa na Thomas mnamo tarehe 24 Juni 1852 katika Ubalozi wa Uingereza, Cologne.",1
1769,"Probuccinum tenerum ni aina ya konokono ya bahari, mollusk ya kweli ya gastropod katika familia ya Buccinidae, Marine ya Whelks.","Probuccinum tenerum ni spishi ya konokono ya bahari, mollusk ya kweli ya gastropod katika familia Buccinidae, Whelks ya baharini.",1
1773,David David Godwin anawakilishwa na Emma Townshend huko DGA Associates.,David Godwin anawakilishwa na Emma Townshend huko DGA Associates.,1
1775,"Alichangia pia $ 34,000 za Kimarekani kwa Mitt Romney na Dola 7,000 za Amerika kwa Ted Cruz, pamoja na kampeni yake ya urais ya 2016.","Alichangia pia $ 34,000 kwa Ted Cruz na Dola 7,000 za Amerika kwa Mitt Romney, pamoja na kampeni yake ya urais ya 2016.",0
1776,Njia rahisi inaweza kuwa na sifa nzuri za kunyonya na uzalishaji kwa formula formula _ 2 na formula _ 3.,Kati rahisi inaweza kuonyeshwa na sehemu bora za kunyonya na uzalishaji katika formula 2 na formula 3.,1
1779,"Ukabila wa Hilltown ni 93 % nyeupe, 3 % ni Wachina na 1 % ni Waasia.",Ukabila wa Hilltown ni nyeupe hasa kwa 93 %; 3 % ni Asia na 1 % ni Wachina.,0
1781,"De Ruiter, ambaye alizaliwa Leiden, alichezea FC Utrecht, FC den Bosch, Excelsior, RKC Waalwijk na FC Emmen.","Mzaliwa wa Leiden, De Ruiter amecheza kwa RKC Waalwijk, FC Den Bosch, Excelsior, FC Utrecht na FC Emmen.",1
1782,"Ubora wa waendeshaji wa hesabu umekosolewa, kwa kweli na 'ni waendeshaji wenye busara kama na +.","Utangulizi wa waendeshaji wa hesabu umekosolewa. Kwa kweli, na na ni waendeshaji wa kimantiki kama na +.",1
1783,"Mnamo 1974, kwa msaada wa Umoja wa Mataifa, Benki ya Maendeleo ya Asia na Benki ya Dunia, Lao PDR ilianzisha mfuko wa hatua ya II.","Kwa msaada wa Benki ya Dunia, Umoja wa Mataifa, na Benki ya Maendeleo ya Asia, Lao PDR walianzisha Mfuko wa II wa Stage mnamo 1974.",1
1788,Mfululizo wa pili ulirekodiwa na wakosoaji bora kuliko ile ya kwanza.,Mfululizo wa kwanza ulirekodiwa na wakosoaji bora kuliko wa pili.,0
1801,"`` Fall Beil '' ilitumika kwa mara ya mwisho huko Ujerumani Magharibi mnamo 1949, mnamo 1966 huko Ujerumani Mashariki.","`` Fallbeil '' ilitumika mara ya mwisho huko Ujerumani Mashariki mnamo 1949, mnamo 1966 huko Ujerumani Magharibi.",0
1803,Kuna pia reli nyembamba ya chachi kwenye peninsula ya Eyre kutoka Ceduna hadi Port Lincoln.,Kuna pia reli nyembamba ya chachi kwenye peninsula ya Eyre kutoka Port Lincoln hadi Ceduna.,0
1807,"Halmashauri ya Jiji la Webster ilikuwa na wajumbe wa baraza Debi Salberg, Kathy Hart, Greg Mueller, Ken Burns, Toni Hunt, na Anne Tolan.","Halmashauri ya Jiji la Webster ilikuwa na madiwani Greg Mueller, Ken Burns, Kathy Hart, Debi Salberg, Toni Hunt na Anne Tolan.",1
1810,"Kikundi hicho kilicheza sana na kuwa maarufu katika Israeli, na hata kilienda New York City mnamo 2007.","Kikundi hicho kilienda sana na kuwa maarufu katika Israeli, hata kucheza mnamo 2007 huko New York City.",0
1811,Elton John alishawishiwa na Holly Music.,Elton John alishawishiwa kimuziki na Holly.,1
1812,"Alirekodi na bendi ya Billy Eckstine na mnamo 1946, alicheza na bendi ya Lionel Hampton.",Alicheza na bendi ya Lionel Hampton na mnamo 1946 alirekodi na bendi ya Billy Eckstine.,0
1814,"Muziki wao unazingatiwa na wengi kama chuma mbadala na chuma cha rap na ushawishi wa chuma cha viwandani. Kulingana na mahojiano ya zamani, wanajiona `` mwamba wa mauaji ''.","Muziki wao unazingatiwa na wengi kama chuma mbadala na chuma cha rap na ushawishi wa chuma wa viwandani, ambayo kulingana na mahojiano ya zamani hujiita '' mauaji - mwamba ``.",1
1816,"Mwana wa Sir Robert Anthony alikuwa baba wa kwanza wa Jenkinson Baronets ya Hawkesbury, Gloucestershire.","Sir Robert, mwana wa Anthony Anthony, alikuwa baba wa Jenkinson Baronets wa kwanza wa Hawkesbury, Gloucestershire.",0
1818,"Chandler aliona kompyuta kama zana ya kujifunza, lakini alikataa utaftaji mkubwa ambao ulitambua data kama habari na habari kama maarifa.","Chandler alitambua kompyuta kama zana ya kujifunza, lakini alikataa Objectivism iliyopo, ambayo iliona data kama habari na habari kama maarifa.",0
1820,Halafu huvuka juu ya mkono wa Ziwa Texoma la Mto wa Washita.,Halafu huvuka mkono wa Ziwa Texoma la Mto Washita.,1
1826,Georgetown pia ni chanzo cha maji ya kunywa kwa Ziwa Georgetown na mji wa karibu wa Round Rock.,Ziwa Georgetown pia ndio chanzo cha maji ya kunywa kwa Georgetown na mji wa karibu wa Round Rock.,0
1832,Jedwali lifuatalo linalinganisha utendaji wa utoaji wa LOD -capable na njia kamili ya maelezo (`` brute - nguvu '').,Jedwali lifuatalo linalinganisha utendaji wa utoaji wa LOD Aware na maelezo kamili (`` nguvu ya nguvu '').,1
1834,"Kikundi cha Volare kina ofisi yake kuu huko Thiene, Milan na usimamizi wake wa kibiashara na usimamizi wa makubaliano nchini Italia.","Kikundi cha Volare kilikuwa na ofisi yake kuu huko Thiene, Milan na usimamizi wake wa kibiashara na usimamizi wa makubaliano nchini Italia.",1
1838,"Angerudi usiku huo kwenye kituo kilicho magharibi mwa Tecumseh, kisha akapanda Violet Springs na farasi mwingine kabla ya majirani zake kuwa na mashaka.","Angeenda kituo usiku huo, magharibi mwa Tecumseh, na kisha kurudi Violet Springs na farasi mwingine kabla majirani zake kuwa na mashaka.",0
1839,"Kiongozi mpya wa Gerakan Tiga Daerah alikua Sarjiyo, ambaye alikua regent kuu wa Pekalongan.","Kiongozi mkuu wa `` Gerakan Tiga Daerah '' alikuwa Sarjiyo, ambaye alikua Regent mpya wa Pekalongan.",0
1840,"Mnamo Juni 25, 1866, aliteuliwa kuwa Askofu wa Titular wa `` Nisa huko Lycia, na Askofu wa Velletri.",Aliteuliwa kama Askofu msaidizi wa `` Nisa huko Lycia '' na Askofu wa Titular wa Velletri mnamo 25 Juni 1866.,0
1842,Cher na MCA walikuwa lebo ambazo Kapp alikuwa na mafanikio zaidi katika miaka ya 1970 na walibaki nao hadi 1974.,Kapp na MCA walikuwa lebo ambazo Cher alikuwa na mafanikio zaidi katika miaka ya sabini na alibaki nao hadi 1974.,0
1844,Ni muhimu pia kuzingatia kwamba nambari ifuatayo ingefanya kazi bila ADL (inatumika kwake).,Inafaa pia kuzingatia kwamba nambari ifuatayo ingefanya kazi bila ADL (itatumika kwake).,1
1846,Waliandaliwa na cyberconnect2 na kuchapishwa na Namco Bandai kuanzia na `` Naruto: Ultimate Ninja '' mnamo 2005.,Waliandaliwa na cyberconnect2 na kuchapishwa na Namco Bandai kuanza mnamo 2005 na `` Naruto: mwisho ninja ''.,1
1848,"John Milton anamtaja Shakespeare na ananukuu Angela Warren `` Comus '': '' Chini ya glasi, nzuri, na wimbi lenye taa ``.","Angela Warren anamtaja Shakespeare na ananukuu John Milton's `` Comus '': `` Chini ya Glassy, ​​baridi, wimbi la translucent ''.",0
1852,"Alex ni safu ya runinga ya Italia. Mfululizo huo uliandikwa na Alfredo Castelli, Guglielmo Duccoli na Giorgio Schottler na kuzalishwa na videotime.","Mfululizo wa runinga wa Italia Alex uliandikwa na Alfredo Castelli, Guglielmo Duccoli na Giorgio Schottler na kuzalishwa na videotime.",1
1854,Enoteche iliongezeka hadi Austria kaskazini mwa Alps chini ya jina la Ujerumani `` Vinothek '' na kutoka Ujerumani kwenda Austria.,Enoteche wameenea kaskazini mwa Alps kwenda Austria chini ya jina la Ujerumani `` Vinothek '' na kutoka Ujerumani kwenda Austria.,1
1855,Maharajganj ni jimbo la mkutano katika wilaya ya Siwan katika jimbo la India la Bihar.,Siwan ni jimbo la Bunge katika wilaya ya Maharajganj katika jimbo la India la Bihar.,0
1856,Smartass ni filamu iliyoongozwa na Jena Serbu na nyota Joey King.,Smartass ni filamu ya Jena Serbu na Joey King.,1
1857,"Askari 65 wameuawa wakati wa misheni: Wanigeria 34, Wa Chadi 28, 2 Togolese na 1 Burkinabé.","Wakati wa misheni, askari 65 waliuawa: Wanigeria 34, Wa Chadi 28, 2 Togolese na 1 Burkinabé.",1
1859,"Katika `` kugundua ukomo '', riwaya ya siri iliyoandikwa na Georgette Heyer, mhusika hulinganishwa na Armstrong.","Katika `` kugundua ukomo '', riwaya ya siri iliyoandikwa na Armstrong, mhusika hulinganishwa na Georgette Heyer.",0
1860,"Mgawanyiko huo uliharibiwa katika vita huko Normandy, na mambo ya mwisho yalipotea kwa sababu ya kuanguka kwa Cherbourg.","Mgawanyiko huo uliharibiwa katika vita vya Normandy, na mambo yake ya mwisho yalipotea katika msimu wa Cherbourg.",1
1870,Vempati Chinna Satyam (15 Oktoba 1929 - 29 Julai 2012) alikuwa densi ya Kuchipudi na mkuu wa densi ya India.,"Vempati Chinna Satyam (Oktoba 15, 1929 - Julai 29, 2012) alikuwa densi ya Kuchipudi na mkuu wa fomu ya densi ya India.",1
1871,"Massé alizaliwa katika Kata ya Westchester, New York, alikulia Holland, Michigan, na aliishi wakati wa ujana wake huko Uropa.","Massé alizaliwa huko Holland, Michigan, na alikulia katika Kata ya Westchester, New York, na aliishi Ulaya wakati wa ujana wake.",0
1873,Multiverse ni mkusanyiko wa ulimwengu mbadala na asili ya ulimwengu na uongozi sawa.,Multiverse ni mkusanyiko wa ulimwengu mbadala na asili sawa na uongozi wa ulimwengu.,0
1876,"Mto wa Jidanul ni huduma ya mto Jiul de Vest, Romania.",Mto wa Jiul de Vest ni kijeshi cha Mto wa Jidanul huko Romania.,0
1877,"Shook ilikuwa gazeti la muziki la elektroniki la chini ya ardhi, lililowekwa London, ambalo lilishughulikia aina mbali mbali za muziki wa Uingereza na muziki mweusi.",Shook ilikuwa gazeti la muziki la Uingereza lililowekwa London ambalo lilishughulikia aina mbali mbali za muziki mweusi na muziki wa elektroniki chini ya ardhi.,0
1887,"Injini ina uzito na ina urefu wa inchi 54, inchi 29 kwa upana na inchi 41 juu.","Injini ina uzito na ni inchi 54, inchi 29 kwa upana na inchi 41.",0
1891,"Mnamo 1977, Barber alisafiri kwenda Scotland na Norway na Rob Taylor kupanda milango ya maji.","Mnamo 1977, Rob Taylor alisafiri kwenda Scotland na Norway na Barber kupanda milango ya maji.",0
1894,"Basie Land ni albamu ya studio ya 1964 na Billy Byers na orchestra yake, ya muziki ulioundwa na kupangwa na Count Basie.","Bas Basie Land ni albamu ya studio na Count Basie na orchestra yake ya 1964, ambayo muziki wake uliundwa na kupangwa na Billy Byers.",0
1897,"Kwa formula ya kazi inayoweza kupimika 18, formula 19 ni tofauti ya kati na formula 20 na formula ya tofauti 21.","Kwa formula ya kazi inayoweza kupimika 18, formula 19 ni tofauti ya nasibu na formula ya kati 20 na formula ya tofauti 21.",0
